SS316LN,laser pulse duration (ns),laser energy (mJ),loding rate (µN/s),Depth (nm),load (µN) ,time (s)
,0.03,15,2500,238.443854,8042.681887,11.445978
,0.03,15,2500,238.512918,8042.669079,11.450983
,0.03,15,2500,238.538409,8042.668907,11.455987
,0.03,15,2500,238.435102,8042.672693,11.460992
,0.03,15,2500,238.381772,8042.673046,11.465997
,0.03,15,2500,238.380945,8042.675049,11.471002
,0.03,15,2500,238.495941,8042.665684,11.476007
,0.03,15,2500,238.430605,8042.66266,11.481011
,0.03,15,2500,238.546486,8042.690336,11.486016
,0.03,15,2500,238.532379,8042.676916,11.491021
,0.03,15,2500,238.526138,8042.683751,11.496026
,0.03,15,2500,238.533942,8042.689025,11.501031
,0.03,15,2500,238.48053,8042.694378,11.506035
,0.03,15,2500,238.479433,8042.683368,11.51104
,0.03,15,2500,238.667474,8042.701306,11.516045
,0.03,15,2500,238.480893,8042.708478,11.52105
,0.03,15,2500,238.50543,8042.698273,11.526055
,0.03,15,2500,238.485317,8042.693668,11.531059
,0.03,15,2500,238.546758,8042.693625,11.536064
,0.03,15,2500,238.456417,8042.698819,11.541069
,0.03,15,2500,238.540169,8042.706479,11.546074
,0.03,15,2500,238.402131,8042.69717,11.551079
,0.03,15,2500,238.566562,8042.69636,11.556083
,0.03,15,2500,238.543945,8042.696678,11.561088
,0.03,15,2500,238.537748,8042.704514,11.566093
,0.03,15,2500,238.441808,8042.695527,11.571098
,0.03,15,2500,238.486496,8042.690956,11.576103
,0.03,15,2500,238.464096,8042.697283,11.581107
,0.03,15,2500,238.433323,8042.700346,11.586112
,0.03,15,2500,238.441251,8042.683617,11.591117
,0.03,15,2500,238.549236,8042.694039,11.596122
,0.03,15,2500,238.604301,8042.701799,11.601127
,0.03,15,2500,238.569933,8042.689744,11.606131
,0.03,15,2500,238.571553,8042.690823,11.611136
,0.03,15,2500,238.545318,8042.704032,11.616141
,0.03,15,2500,238.532188,8042.718652,11.621146
,0.03,15,2500,238.462767,8042.710498,11.626151
,0.03,15,2500,238.400635,8042.692569,11.631155
,0.03,15,2500,238.352509,8042.707091,11.63616
,0.03,15,2500,238.519277,8042.684347,11.641165
,0.03,15,2500,238.536883,8042.68993,11.64617
,0.03,15,2500,238.483494,8042.695284,11.651175
,0.03,15,2500,238.64871,8042.706503,11.656179
,0.03,15,2500,238.523148,8042.717592,11.661184
,0.03,15,2500,238.581143,8042.708438,11.666189
,0.03,15,2500,238.41232,8042.709166,11.671194
,0.03,15,2500,238.516194,8042.715457,11.676199
,0.03,15,2500,238.495178,8042.717826,11.681203
,0.03,15,2500,238.585039,8042.703671,11.686208
,0.03,15,2500,238.472836,8042.71718,11.691213
,0.03,15,2500,238.491864,8042.712804,11.696218
,0.03,15,2500,238.487279,8042.699684,11.701223
,0.03,15,2500,238.497141,8042.692019,11.706227
,0.03,15,2500,238.601932,8042.694338,11.711232
,0.03,15,2500,238.489537,8042.719846,11.716237
,0.03,15,2500,238.509915,8042.724515,11.721242
,0.03,15,2500,238.446906,8042.703558,11.726247
,0.03,15,2500,238.541202,8042.703546,11.731251
,0.03,15,2500,238.613755,8042.710855,11.736256
,0.03,15,2500,238.609394,8042.710746,11.741261
,0.03,15,2500,238.654892,8042.708202,11.746266
,0.03,15,2500,238.561375,8042.69829,11.751271
,0.03,15,2500,238.52113,8042.718061,11.756275
,0.03,15,2500,238.528908,8042.705329,11.76128
,0.03,15,2500,238.479392,8042.707803,11.766285
,0.03,15,2500,238.553841,8042.71117,11.77129
,0.03,15,2500,238.54967,8042.719069,11.776295
,0.03,15,2500,238.520779,8042.714189,11.781299
,0.03,15,2500,238.452918,8042.715086,11.786304
,0.03,15,2500,238.487817,8042.71421,11.791309
,0.03,15,2500,238.502924,8042.722715,11.796314
,0.03,15,2500,238.486869,8042.715236,11.801319
,0.03,15,2500,238.507104,8042.702895,11.806323
,0.03,15,2500,238.499658,8042.716694,11.811328
,0.03,15,2500,238.535937,8042.722864,11.816333
,0.03,15,2500,238.454289,8042.706322,11.821338
,0.03,15,2500,238.556646,8042.713567,11.826343
,0.03,15,2500,238.511228,8042.716169,11.831347
,0.03,15,2500,238.478864,8042.722183,11.836352
,0.03,15,2500,238.525278,8042.706663,11.841357
,0.03,15,2500,238.580147,8042.709415,11.846362
,0.03,15,2500,238.504236,8042.717062,11.851367
,0.03,15,2500,238.50077,8042.71298,11.856371
,0.03,15,2500,238.514656,8042.697439,11.861376
,0.03,15,2500,238.525138,8042.711801,11.866381
,0.03,15,2500,238.67059,8042.730402,11.871386
,0.03,15,2500,238.556746,8042.701846,11.876391
,0.03,15,2500,238.645297,8042.708657,11.881395
,0.03,15,2500,238.619338,8042.713871,11.8864
,0.03,15,2500,238.74711,8042.725916,11.891405
,0.03,15,2500,238.644182,8042.736715,11.89641
,0.03,15,2500,238.539923,8042.711461,11.901415
,0.03,15,2500,238.595434,8042.708231,11.906419
,0.03,15,2500,238.779678,8042.718048,11.911424
,0.03,15,2500,238.606141,8042.704622,11.916429
,0.03,15,2500,238.755165,8042.691325,11.921434
,0.03,15,2500,238.572685,8042.706628,11.926439
,0.03,15,2500,238.636441,8042.702656,11.931443
,0.03,15,2500,238.683758,8042.699169,11.936448
,0.03,15,2500,238.651148,8042.710177,11.941453
,0.03,15,2500,238.770577,8042.715957,11.946458
,0.03,15,2500,238.733792,8042.729835,11.951463
,0.03,15,2500,238.737666,8042.704976,11.956467
,0.03,15,2500,238.668457,8042.704831,11.961472
,0.03,15,2500,238.52623,8042.713396,11.966477
,0.03,15,2500,238.708902,8042.718161,11.971482
,0.03,15,2500,238.776362,8042.704303,11.976487
,0.03,15,2500,238.722336,8042.694631,11.981491
,0.03,15,2500,238.576926,8042.700095,11.986496
,0.03,15,2500,238.710524,8042.710321,11.991501
,0.03,15,2500,238.560614,8042.699638,11.996506
,0.03,15,2500,238.619968,8042.705532,12.001511
,0.03,15,2500,238.691608,8042.714813,12.006515
,0.03,15,2500,238.634485,8042.696041,12.01152
,0.03,15,2500,238.637903,8042.695176,12.016525
,0.03,15,2500,238.66879,8042.706177,12.02153
,0.03,15,2500,238.561774,8042.712847,12.026535
,0.03,15,2500,238.680806,8042.709612,12.031539
,0.03,15,2500,238.657218,8042.697895,12.036544
,0.03,15,2500,238.552328,8042.701631,12.041549
,0.03,15,2500,238.573944,8042.714342,12.046554
,0.03,15,2500,238.507164,8042.711272,12.051559
,0.03,15,2500,238.582224,8042.693651,12.056563
,0.03,15,2500,238.513107,8042.694509,12.061568
,0.03,15,2500,238.445502,8042.723424,12.066573
,0.03,15,2500,238.74712,8042.724924,12.071578
,0.03,15,2500,238.724119,8042.711225,12.076583
,0.03,15,2500,238.52283,8042.70593,12.081587
,0.03,15,2500,238.643126,8042.71874,12.086592
,0.03,15,2500,238.720353,8042.719193,12.091597
,0.03,15,2500,238.664249,8042.702454,12.096602
,0.03,15,2500,238.726506,8042.71144,12.101607
,0.03,15,2500,238.539901,8042.718611,12.106611
,0.03,15,2500,238.764616,8042.708691,12.111616
,0.03,15,2500,238.801706,8042.706883,12.116621
,0.03,15,2500,238.807336,8042.715091,12.121626
,0.03,15,2500,238.516153,8042.715976,12.126631
,0.03,15,2500,238.680927,8042.699172,12.131635
,0.03,15,2500,238.762824,8042.703773,12.13664
,0.03,15,2500,238.59188,8042.705434,12.141645
,0.03,15,2500,238.651753,8042.72735,12.14665
,0.03,15,2500,238.693855,8042.704692,12.151655
,0.03,15,2500,238.588429,8042.708411,12.156659
,0.03,15,2500,238.594461,8042.71463,12.161664
,0.03,15,2500,238.64411,8042.700212,12.166669
,0.03,15,2500,238.697467,8042.701916,12.171674
,0.03,15,2500,238.773511,8042.700332,12.176679
,0.03,15,2500,238.795437,8042.701049,12.181683
,0.03,15,2500,238.681522,8042.691496,12.186688
,0.03,15,2500,238.711012,8042.693451,12.191693
,0.03,15,2500,238.767453,8042.700254,12.196698
,0.03,15,2500,238.841097,8042.699594,12.201703
,0.03,15,2500,238.658801,8042.715903,12.206707
,0.03,15,2500,238.585785,8042.69263,12.211712
,0.03,15,2500,238.609929,8042.709422,12.216717
,0.03,15,2500,238.707221,8042.712506,12.221722
,0.03,15,2500,238.663077,8042.708147,12.226727
,0.03,15,2500,238.773122,8042.704629,12.231731
,0.03,15,2500,238.603022,8042.713319,12.236736
,0.03,15,2500,238.738493,8042.719603,12.241741
,0.03,15,2500,238.757793,8042.69923,12.246746
,0.03,15,2500,238.570827,8042.711391,12.251751
,0.03,15,2500,238.736139,8042.721614,12.256755
,0.03,15,2500,238.647224,8042.705844,12.26176
,0.03,15,2500,238.633592,8042.707445,12.266765
,0.03,15,2500,238.711278,8042.691907,12.27177
,0.03,15,2500,238.617917,8042.71301,12.276775
,0.03,15,2500,238.617505,8042.72603,12.281779
,0.03,15,2500,238.625668,8042.708308,12.286784
,0.03,15,2500,238.703726,8042.711788,12.291789
,0.03,15,2500,238.678592,8042.713028,12.296794
,0.03,15,2500,238.613499,8042.706009,12.301799
,0.03,15,2500,238.677202,8042.71404,12.306803
,0.03,15,2500,238.684387,8042.715294,12.311808
,0.03,15,2500,238.817338,8042.7235,12.316813
,0.03,15,2500,238.627164,8042.70555,12.321818
,0.03,15,2500,238.622131,8042.685413,12.326823
,0.03,15,2500,238.680313,8042.713278,12.331827
,0.03,15,2500,238.651848,8042.705409,12.336832
,0.03,15,2500,238.773256,8042.711252,12.341837
,0.03,15,2500,238.708073,8042.684223,12.346842
,0.03,15,2500,238.619875,8042.698487,12.351847
,0.03,15,2500,238.591228,8042.698615,12.356851
,0.03,15,2500,238.655753,8042.703671,12.361856
,0.03,15,2500,238.642418,8042.698279,12.366861
,0.03,15,2500,238.688464,8042.699753,12.371866
,0.03,15,2500,238.728306,8042.715037,12.376871
,0.03,15,2500,238.653503,8042.707714,12.381875
,0.03,15,2500,238.864445,8042.693361,12.38688
,0.03,15,2500,238.641661,8042.698395,12.391885
,0.03,15,2500,238.575785,8042.697354,12.39689
,0.03,15,2500,238.625802,8042.693951,12.401895
,0.03,15,2500,238.745203,8042.682725,12.406899
,0.03,15,2500,238.689352,8042.695003,12.411904
,0.03,15,2500,238.747881,8042.695869,12.416909
,0.03,15,2500,238.636678,8042.700407,12.421914
,0.03,15,2500,238.807466,8042.699798,12.426919
,0.03,15,2500,238.830153,8042.712543,12.431923
,0.03,15,2500,238.770762,8042.715707,12.436928
,0.03,15,2500,238.925508,8042.714594,12.441933
,0.03,15,2500,238.824958,8042.714464,12.446938
,0.03,15,2500,238.731871,8042.700564,12.451943
,0.03,15,2500,238.59782,8042.707385,12.456947
,0.03,15,2500,238.691806,8042.710366,12.461952
,0.03,15,2500,238.76136,8042.706577,12.466957
,0.03,15,2500,238.780581,8042.727215,12.471962
,0.03,15,2500,238.65572,8042.709316,12.476967
,0.03,15,2500,238.674812,8042.706943,12.481971
,0.03,15,2500,238.787982,8042.701523,12.486976
,0.03,15,2500,238.729229,8042.710709,12.491981
,0.03,15,2500,238.717498,8042.71537,12.496986
,0.03,15,2500,238.546501,8042.701024,12.501991
,0.03,15,2500,238.622025,8042.693421,12.506995
,0.03,15,2500,238.740222,8042.717168,12.512
,0.03,15,2500,238.632758,8042.697815,12.517005
,0.03,15,2500,238.617464,8042.693361,12.52201
,0.03,15,2500,238.652814,8042.698501,12.527015
,0.03,15,2500,238.67443,8042.711212,12.532019
,0.03,15,2500,238.683735,8042.693526,12.537024
,0.03,15,2500,238.58501,8042.68045,12.542029
,0.03,15,2500,238.786669,8042.690814,12.547034
,0.03,15,2500,238.772743,8042.70741,12.552039
,0.03,15,2500,238.641167,8042.702305,12.557043
,0.03,15,2500,238.658567,8042.687874,12.562048
,0.03,15,2500,238.619457,8042.709682,12.567053
,0.03,15,2500,238.727424,8042.699096,12.572058
,0.03,15,2500,238.647873,8042.700627,12.577063
,0.03,15,2500,238.694866,8042.696129,12.582067
,0.03,15,2500,238.697127,8042.692227,12.587072
,0.03,15,2500,238.702063,8042.708415,12.592077
,0.03,15,2500,238.618124,8042.704806,12.597082
,0.03,15,2500,238.672358,8042.709539,12.602087
,0.03,15,2500,238.702759,8042.710522,12.607091
,0.03,15,2500,238.57656,8042.715589,12.612096
,0.03,15,2500,238.628609,8042.700246,12.617101
,0.03,15,2500,238.586393,8042.697947,12.622106
,0.03,15,2500,238.67879,8042.702878,12.627111
,0.03,15,2500,238.547918,8042.695794,12.632115
,0.03,15,2500,238.556062,8042.686075,12.63712
,0.03,15,2500,238.666788,8042.689581,12.642125
,0.03,15,2500,238.6834,8042.692131,12.64713
,0.03,15,2500,238.706102,8042.698875,12.652135
,0.03,15,2500,238.694279,8042.684526,12.657139
,0.03,15,2500,238.653238,8042.69627,12.662144
,0.03,15,2500,238.710743,8042.706107,12.667149
,0.03,15,2500,238.726155,8042.685612,12.672154
,0.03,15,2500,238.740283,8042.70409,12.677159
,0.03,15,2500,238.675913,8042.687091,12.682163
,0.03,15,2500,238.756846,8042.676656,12.687168
,0.03,15,2500,238.758576,8042.689743,12.692173
,0.03,15,2500,238.720731,8042.671577,12.697178
,0.03,15,2500,238.575908,8042.675058,12.702183
,0.03,15,2500,238.622172,8042.682542,12.707187
,0.03,15,2500,238.773225,8042.696318,12.712192
,0.03,15,2500,238.85102,8042.683784,12.717197
,0.03,15,2500,238.724796,8042.698854,12.722202
,0.03,15,2500,238.69368,8042.689901,12.727207
,0.03,15,2500,238.719954,8042.692756,12.732211
,0.03,15,2500,238.835299,8042.674399,12.737216
,0.03,15,2500,238.645449,8042.675466,12.742221
,0.03,15,2500,238.753501,8042.686891,12.747226
,0.03,15,2500,238.771414,8042.68148,12.752231
,0.03,15,2500,238.982552,8042.672135,12.757235
,0.03,15,2500,238.821803,8042.694122,12.76224
,0.03,15,2500,238.883723,8042.698096,12.767245
,0.03,15,2500,239.019342,8042.682378,12.77225
,0.03,15,2500,238.658003,8042.664052,12.777255
,0.03,15,2500,238.700462,8042.675417,12.782259
,0.03,15,2500,238.83783,8042.686763,12.787264
,0.03,15,2500,238.819809,8042.683224,12.792269
,0.03,15,2500,238.919228,8042.683374,12.797274
,0.03,15,2500,238.952314,8042.690444,12.802279
,0.03,15,2500,238.9252,8042.682617,12.807283
,0.03,15,2500,238.790792,8042.683425,12.812288
,0.03,15,2500,238.788741,8042.681388,12.817293
,0.03,15,2500,238.961281,8042.696839,12.822298
,0.03,15,2500,238.729007,8042.679567,12.827303
,0.03,15,2500,238.729594,8042.674612,12.832307
,0.03,15,2500,238.803293,8042.679956,12.837312
,0.03,15,2500,238.932416,8042.692043,12.842317
,0.03,15,2500,238.71474,8042.67523,12.847322
,0.03,15,2500,238.828631,8042.688839,12.852327
,0.03,15,2500,238.762379,8042.660777,12.857331
,0.03,15,2500,238.85103,8042.6926,12.862336
,0.03,15,2500,238.851695,8042.684646,12.867341
,0.03,15,2500,238.815706,8042.678541,12.872346
,0.03,15,2500,238.877533,8042.682512,12.877351
,0.03,15,2500,238.725612,8042.693774,12.882355
,0.03,15,2500,238.613637,8042.672278,12.88736
,0.03,15,2500,238.74388,8042.692403,12.892365
,0.03,15,2500,238.740058,8042.672304,12.89737
,0.03,15,2500,238.802917,8042.701316,12.902375
,0.03,15,2500,238.683142,8042.679575,12.907379
,0.03,15,2500,238.669981,8042.688193,12.912384
,0.03,15,2500,238.853644,8042.696991,12.917389
,0.03,15,2500,238.786169,8042.692899,12.922394
,0.03,15,2500,238.820546,8042.696008,12.927399
,0.03,15,2500,238.809797,8042.689696,12.932403
,0.03,15,2500,238.758925,8042.694128,12.937408
,0.03,15,2500,238.919301,8042.704196,12.942413
,0.03,15,2500,238.845436,8042.675894,12.947418
,0.03,15,2500,238.801565,8042.674544,12.952423
,0.03,15,2500,238.680388,8042.691773,12.957427
,0.03,15,2500,238.758263,8042.70325,12.962432
,0.03,15,2500,238.860987,8042.675494,12.967437
,0.03,15,2500,238.79524,8042.669456,12.972442
,0.03,15,2500,238.937584,8042.673955,12.977447
,0.03,15,2500,238.928302,8042.695699,12.982451
,0.03,15,2500,238.924288,8042.668592,12.987456
,0.03,15,2500,238.789588,8042.674392,12.992461
,0.03,15,2500,238.895483,8042.691751,12.997466
,0.03,15,2500,239.01957,8042.687675,13.002471
,0.03,15,2500,238.76413,8042.687681,13.007475
,0.03,15,2500,238.89644,8042.700869,13.01248
,0.03,15,2500,238.730549,8042.702688,13.017485
,0.03,15,2500,238.773889,8042.697075,13.02249
,0.03,15,2500,238.785309,8042.699462,13.027495
,0.03,15,2500,238.738752,8042.701029,13.032499
,0.03,15,2500,238.683056,8042.70731,13.037504
,0.03,15,2500,238.796358,8042.704895,13.042509
,0.03,15,2500,238.941792,8042.693486,13.047514
,0.03,15,2500,238.924137,8042.69296,13.052519
,0.03,15,2500,238.699954,8042.69895,13.057523
,0.03,15,2500,238.753363,8042.707658,13.062528
,0.03,15,2500,238.904436,8042.685422,13.067533
,0.03,15,2500,238.830911,8042.698146,13.072538
,0.03,15,2500,238.829021,8042.697114,13.077543
,0.03,15,2500,238.727152,8042.702945,13.082547
,0.03,15,2500,238.892759,8042.688169,13.087552
,0.03,15,2500,238.905885,8042.697612,13.092557
,0.03,15,2500,238.784856,8042.692838,13.097562
,0.03,15,2500,238.884289,8042.686986,13.102567
,0.03,15,2500,238.865932,8042.706445,13.107571
,0.03,15,2500,238.976236,8042.701935,13.112576
,0.03,15,2500,238.962405,8042.708531,13.117581
,0.03,15,2500,238.990137,8042.696426,13.122586
,0.03,15,2500,238.935867,8042.690747,13.127591
,0.03,15,2500,238.940216,8042.680908,13.132595
,0.03,15,2500,238.929079,8042.699593,13.1376
,0.03,15,2500,238.948368,8042.702228,13.142605
,0.03,15,2500,238.908843,8042.676005,13.14761
,0.03,15,2500,238.876663,8042.683025,13.152615
,0.03,15,2500,238.795834,8042.692518,13.157619
,0.03,15,2500,238.91956,8042.693432,13.162624
,0.03,15,2500,238.973018,8042.692139,13.167629
,0.03,15,2500,238.997366,8042.710938,13.172634
,0.03,15,2500,238.925897,8042.711722,13.177639
,0.03,15,2500,238.949146,8042.704477,13.182643
,0.03,15,2500,238.999713,8042.69509,13.187648
,0.03,15,2500,238.881504,8042.70841,13.192653
,0.03,15,2500,238.849228,8042.688418,13.197658
,0.03,15,2500,238.884398,8042.681548,13.202663
,0.03,15,2500,238.916767,8042.686594,13.207667
,0.03,15,2500,238.971798,8037.46432,13.212672
,0.03,15,2500,238.75583,8024.861113,13.217677
,0.03,15,2500,238.824861,8012.166722,13.222682
,0.03,15,2500,238.715789,7999.499818,13.227687
,0.03,15,2500,238.67562,7986.896811,13.232691
,0.03,15,2500,238.702555,7974.192094,13.237696
,0.03,15,2500,238.573995,7961.505801,13.242701
,0.03,15,2500,238.486845,7948.834772,13.247706
,0.03,15,2500,238.574403,7936.189679,13.252711
,0.03,15,2500,238.418158,7923.531801,13.257715
,0.03,15,2500,238.308769,7910.87045,13.26272
,0.03,15,2500,238.360375,7898.170051,13.267725
,0.03,15,2500,238.431347,7885.537699,13.27273
,0.03,15,2500,238.299125,7872.891133,13.277735
,0.03,15,2500,238.242421,7860.242838,13.282739
,0.03,15,2500,238.226301,7847.603725,13.287744
,0.03,15,2500,238.246419,7834.952906,13.292749
,0.03,15,2500,238.20395,7822.002784,13.297754
,0.03,15,2500,238.068221,7809.325216,13.302759
,0.03,15,2500,238.167413,7796.655741,13.307763
,0.03,15,2500,238.033063,7783.994751,13.312768
,0.03,15,2500,237.931815,7771.31827,13.317773
,0.03,15,2500,237.852314,7758.651615,13.322778
,0.03,15,2500,237.771869,7745.999156,13.327783
,0.03,15,2500,237.843608,7733.367256,13.332787
,0.03,15,2500,237.859182,7720.643311,13.337792
,0.03,15,2500,237.711887,7707.972242,13.342797
,0.03,15,2500,237.626553,7695.291372,13.347802
,0.03,15,2500,237.635011,7682.63851,13.352807
,0.03,15,2500,237.658915,7669.963051,13.357811
,0.03,15,2500,237.514978,7657.299436,13.362816
,0.03,15,2500,237.441324,7644.622315,13.367821
,0.03,15,2500,237.511998,7631.969175,13.372826
,0.03,15,2500,237.366149,7619.306655,13.377831
,0.03,15,2500,237.429907,7606.653703,13.382835
,0.03,15,2500,237.102894,7594.032155,13.38784
,0.03,15,2500,237.265089,7581.393085,13.392845
,0.03,15,2500,237.132589,7568.718375,13.39785
,0.03,15,2500,237.077705,7556.068205,13.402855
,0.03,15,2500,237.070495,7543.41385,13.407859
,0.03,15,2500,237.125455,7530.759408,13.412864
,0.03,15,2500,237.090469,7518.076267,13.417869
,0.03,15,2500,236.908904,7505.431395,13.422874
,0.03,15,2500,236.765062,7492.766865,13.427879
,0.03,15,2500,236.924427,7480.113714,13.432883
,0.03,15,2500,236.777229,7467.431841,13.437888
,0.03,15,2500,236.741484,7454.744976,13.442893
,0.03,15,2500,236.677364,7442.091524,13.447898
,0.03,15,2500,236.710115,7429.426025,13.452903
,0.03,15,2500,236.745789,7416.755846,13.457907
,0.03,15,2500,236.437865,7404.108278,13.462912
,0.03,15,2500,236.454537,7391.410411,13.467917
,0.03,15,2500,236.477487,7378.800077,13.472922
,0.03,15,2500,236.36424,7366.12697,13.477927
,0.03,15,2500,236.312566,7353.477862,13.482931
,0.03,15,2500,236.325651,7340.818271,13.487936
,0.03,15,2500,236.328401,7328.184642,13.492941
,0.03,15,2500,236.159797,7315.524722,13.497946
,0.03,15,2500,236.095112,7302.864382,13.502951
,0.03,15,2500,236.05722,7290.188518,13.507955
,0.03,15,2500,235.983288,7277.520397,13.51296
,0.03,15,2500,235.981194,7264.868616,13.517965
,0.03,15,2500,236.017932,7252.238509,13.52297
,0.03,15,2500,235.903709,7239.592411,13.527975
,0.03,15,2500,235.778245,7226.887979,13.532979
,0.03,15,2500,235.897399,7214.224888,13.537984
,0.03,15,2500,235.740281,7201.552809,13.542989
,0.03,15,2500,235.745394,7188.877785,13.547994
,0.03,15,2500,235.679972,7176.204865,13.552999
,0.03,15,2500,235.625849,7163.539344,13.558003
,0.03,15,2500,235.538794,7150.8857,13.563008
,0.03,15,2500,235.528649,7137.980512,13.568013
,0.03,15,2500,235.59907,7125.298256,13.573018
,0.03,15,2500,235.573941,7112.639876,13.578023
,0.03,15,2500,235.571255,7100.02001,13.583027
,0.03,15,2500,235.356204,7087.339076,13.588032
,0.03,15,2500,235.315851,7074.716066,13.593037
,0.03,15,2500,235.247272,7062.039425,13.598042
,0.03,15,2500,235.14694,7049.388061,13.603047
,0.03,15,2500,235.201014,7036.706182,13.608051
,0.03,15,2500,235.118708,7024.053102,13.613056
,0.03,15,2500,235.147391,7011.366636,13.618061
,0.03,15,2500,235.090888,6998.777315,13.623066
,0.03,15,2500,234.909097,6986.11986,13.628071
,0.03,15,2500,234.843392,6973.439412,13.633075
,0.03,15,2500,234.867902,6960.754564,13.63808
,0.03,15,2500,234.887068,6948.111826,13.643085
,0.03,15,2500,234.807167,6935.447068,13.64809
,0.03,15,2500,234.765027,6922.775177,13.653095
,0.03,15,2500,234.763074,6910.123065,13.658099
,0.03,15,2500,234.679014,6897.491835,13.663104
,0.03,15,2500,234.764446,6884.821683,13.668109
,0.03,15,2500,234.700693,6872.189307,13.673114
,0.03,15,2500,234.60872,6859.565765,13.678119
,0.03,15,2500,234.601392,6846.884204,13.683123
,0.03,15,2500,234.400164,6834.234378,13.688128
,0.03,15,2500,234.447737,6821.600753,13.693133
,0.03,15,2500,234.357907,6808.921253,13.698138
,0.03,15,2500,234.296027,6796.284636,13.703143
,0.03,15,2500,234.215514,6783.612882,13.708147
,0.03,15,2500,234.135557,6770.979517,13.713152
,0.03,15,2500,234.133723,6758.317005,13.718157
,0.03,15,2500,234.102505,6745.607726,13.723162
,0.03,15,2500,234.071071,6732.928619,13.728167
,0.03,15,2500,233.945899,6720.256512,13.733171
,0.03,15,2500,233.773166,6707.617689,13.738176
,0.03,15,2500,233.781346,6694.945485,13.743181
,0.03,15,2500,233.72076,6682.284778,13.748186
,0.03,15,2500,233.736812,6669.611598,13.753191
,0.03,15,2500,233.650415,6656.955777,13.758195
,0.03,15,2500,233.48369,6644.317209,13.7632
,0.03,15,2500,233.543034,6631.706616,13.768205
,0.03,15,2500,233.680514,6619.052535,13.77321
,0.03,15,2500,233.456671,6606.414087,13.778215
,0.03,15,2500,233.42717,6593.762975,13.783219
,0.03,15,2500,233.458502,6581.096923,13.788224
,0.03,15,2500,233.220975,6568.436955,13.793229
,0.03,15,2500,233.289702,6555.799111,13.798234
,0.03,15,2500,233.211847,6543.144347,13.803239
,0.03,15,2500,233.187064,6530.282715,13.808243
,0.03,15,2500,233.114109,6517.549612,13.813248
,0.03,15,2500,233.071755,6504.879762,13.818253
,0.03,15,2500,233.001302,6492.198227,13.823258
,0.03,15,2500,232.991844,6479.548781,13.828263
,0.03,15,2500,232.991816,6466.899725,13.833267
,0.03,15,2500,232.840975,6454.240915,13.838272
,0.03,15,2500,232.910621,6441.589312,13.843277
,0.03,15,2500,232.829448,6428.902151,13.848282
,0.03,15,2500,232.62026,6416.297438,13.853287
,0.03,15,2500,232.761133,6403.664518,13.858291
,0.03,15,2500,232.591791,6391.010612,13.863296
,0.03,15,2500,232.541823,6378.350213,13.868301
,0.03,15,2500,232.524352,6365.730195,13.873306
,0.03,15,2500,232.457619,6353.060228,13.878311
,0.03,15,2500,232.465002,6340.389873,13.883315
,0.03,15,2500,232.559275,6327.732168,13.88832
,0.03,15,2500,232.392216,6315.106045,13.893325
,0.03,15,2500,232.319918,6302.482697,13.89833
,0.03,15,2500,232.270888,6289.781976,13.903335
,0.03,15,2500,232.247435,6277.096089,13.908339
,0.03,15,2500,232.187819,6264.438637,13.913344
,0.03,15,2500,232.171229,6251.77353,13.918349
,0.03,15,2500,232.014734,6239.094071,13.923354
,0.03,15,2500,232.029869,6226.443133,13.928359
,0.03,15,2500,231.947378,6213.799085,13.933363
,0.03,15,2500,231.913889,6201.141199,13.938368
,0.03,15,2500,231.870189,6188.497196,13.943373
,0.03,15,2500,231.752748,6175.880838,13.948378
,0.03,15,2500,231.751462,6163.241249,13.953383
,0.03,15,2500,231.677421,6150.579394,13.958387
,0.03,15,2500,231.532004,6137.93043,13.963392
,0.03,15,2500,231.553697,6125.254502,13.968397
,0.03,15,2500,231.606489,6112.601202,13.973402
,0.03,15,2500,231.316609,6099.945014,13.978407
,0.03,15,2500,231.271341,6087.276565,13.983411
,0.03,15,2500,231.225646,6074.657729,13.988416
,0.03,15,2500,231.251335,6061.985624,13.993421
,0.03,15,2500,231.232639,6049.343387,13.998426
,0.03,15,2500,231.132745,6036.684288,14.003431
,0.03,15,2500,231.189922,6024.027975,14.008435
,0.03,15,2500,231.078424,6011.176392,14.01344
,0.03,15,2500,231.127899,5998.434254,14.018445
,0.03,15,2500,230.964627,5985.79274,14.02345
,0.03,15,2500,230.984003,5973.159231,14.028455
,0.03,15,2500,230.815264,5960.534052,14.033459
,0.03,15,2500,230.834395,5947.905414,14.038464
,0.03,15,2500,230.701854,5935.24721,14.043469
,0.03,15,2500,230.668867,5922.583919,14.048474
,0.03,15,2500,230.695861,5909.957918,14.053479
,0.03,15,2500,230.597331,5897.31222,14.058483
,0.03,15,2500,230.50793,5884.656544,14.063488
,0.03,15,2500,230.472049,5872.033194,14.068493
,0.03,15,2500,230.427359,5859.366242,14.073498
,0.03,15,2500,230.432986,5846.653097,14.078503
,0.03,15,2500,230.329492,5833.990455,14.083507
,0.03,15,2500,230.31994,5821.33234,14.088512
,0.03,15,2500,230.195409,5808.683167,14.093517
,0.03,15,2500,230.231027,5796.026045,14.098522
,0.03,15,2500,230.073816,5783.390869,14.103527
,0.03,15,2500,230.013941,5770.734629,14.108531
,0.03,15,2500,230.069384,5758.082967,14.113536
,0.03,15,2500,229.924594,5745.42499,14.118541
,0.03,15,2500,229.913499,5732.815822,14.123546
